id,source_platform,issue_id,title,description_excerpt,source_url,authority_tier,severity,severity_source,label,root_cause,attack_path,suggested_scope,suggestion_reason,reviewed_scope,review_notes
d61d20dbb15c3c31,erigon,COMMIT#e655e6f7d61a,build(deps): bump github.com/golang-jwt/jwt/v4 from 4.5.1 to 4.5.2 in /erigon-lib (#14267),"Bumps [github.com/golang-jwt/jwt/v4](https://github.com/golang-jwt/jwt) from 4.5.1 to 4.5.2. <details> <summary>Release notes</summary> <p><em>Sourced from <a href=""https://github.com/golang-jwt/jwt/releases"">github.com/golang-jwt/jwt/v4's releases</a>.</em></p> <blockquote> <h2>v4.5.2</h2> <p>See <a href=""https://github.com/golang-jwt/jwt/security/advisories/GHSA-mh63-6h87-95cp"">https://github.com/golang-jwt/jwt/security/advisories/GHSA-mh63-6h87-95cp</a></p> <p><strong>Full Changelog</strong>:",https://github.com/erigontech/erigon/commit/e655e6f7d61a2e05254f5ec2468c283eb8b3fdd8,A_authoritative,Info,upstream-cvss,build-ci,other,malformed_input,dependency_or_tooling,dependency action plus security/version signal,,
erigon:erigontech-erigon:PR#13256,erigon,PR#13256,Update qpack and quick-go (fixes Medium CVE-2024-53259),It fixes MEDIUM CVE-2024-53259 See https://github.com/erigontech/erigon/pull/12962 for details,https://github.com/erigontech/erigon/pull/13256,A_authoritative,Unrated,upstream-cvss,build-ci,other,malformed_input,dependency_or_tooling,dependency action plus security/version signal,,
d29c5b0777a57b29,geth,CVE-2017-3204,golang.org/x/crypto/ssh Man-in-the-Middle attack,"The Go SSH library (golang.org/x/crypto/ssh) by default does not verify host keys, facilitating man-in-the-middle attacks if ClientConfig.HostKeyCallback is not set. Default behavior changed in commit e4e2799 to require explicitly registering a hostkey verification mechanism.",https://nvd.nist.gov/vuln/detail/CVE-2017-3204,A_authoritative,High,upstream-cvss,crypto,missing_input_validation,peer,dependency_or_tooling,known dependency name in title/description,,
271695669fe1a228,geth,CVE-2020-27813,Integer overflow in github.com/gorilla/websocket,An integer overflow vulnerability exists with the length of websocket frames received via a websocket connection. An attacker would use this flaw to cause a denial of service attack on an HTTP Server allowing websocket connections.,https://nvd.nist.gov/vuln/detail/CVE-2020-27813,A_authoritative,High,upstream-cvss,p2p,integer_overflow_underflow,malformed_input,dependency_or_tooling,known dependency name in title/description,,
dfc686972ac72690,geth,CVE-2020-29652,golang.org/x/crypto/ssh NULL Pointer Dereference vulnerability,A nil pointer dereference in the golang.org/x/crypto/ssh component through v0.0.0-20201203163018-be400aefbc4c for Go allows remote attackers to cause a denial of service against SSH servers. An attacker can craft an authentication request message for the `gssapi-with-mic` method which will cause NewServerConn to panic via a nil pointer dereference if ServerConfig.GSSAPIWithMICConfig is nil.,https://nvd.nist.gov/vuln/detail/CVE-2020-29652,A_authoritative,High,upstream-cvss,p2p,unhandled_error_or_nil,malformed_input,dependency_or_tooling,known dependency name in title/description,,
c976633ee45dd987,geth,CVE-2020-9283,Improper Verification of Cryptographic Signature in golang.org/x/crypto,"golang.org/x/crypto before v0.0.0-20200220183623-bac4c82f6975 for Go allows a panic during signature verification in the golang.org/x/crypto/ssh package. A client can attack an SSH server that accepts public keys. Also, a server can attack any SSH client.",https://nvd.nist.gov/vuln/detail/CVE-2020-9283,A_authoritative,High,upstream-cvss,crypto,missing_input_validation,malformed_input,dependency_or_tooling,known dependency name in title/description,,
c3970363b1e95aa8,geth,CVE-2021-43565,x/crypto/ssh vulnerable to panic via malformed packets,"The x/crypto/ssh package before 0.0.0-20211202192323-5770296d904e of golang.org/x/crypto allows an unauthenticated attacker to panic an SSH server. When using AES-GCM or ChaCha20Poly1305, consuming a malformed packet which contains an empty plaintext causes a panic.",https://nvd.nist.gov/vuln/detail/CVE-2021-43565,A_authoritative,High,upstream-cvss,other,missing_input_validation,malformed_input,dependency_or_tooling,known dependency name in title/description,,
82bd894e6ef4c96a,geth,CVE-2022-27191,golang.org/x/crypto/ssh Denial of service via crafted Signer,The golang.org/x/crypto/ssh package before 0.0.0-20220314234659-1baeb1ce4c0b for Go allows an attacker to crash a server in certain circumstances involving AddHostKey.,https://nvd.nist.gov/vuln/detail/CVE-2022-27191,A_authoritative,High,upstream-cvss,crypto,unhandled_error_or_nil,malformed_input,dependency_or_tooling,known dependency name in title/description,,
a7c77190902bffc6,geth,CVE-2022-30636,Limited directory traversal vulnerability on Windows in golang.org/x/crypto,"httpTokenCacheKey uses path.Base to extract the expected HTTP-01 token value to lookup in the DirCache implementation. On Windows, path.Base acts differently to filepath.Base, since Windows uses a different path separator (\ vs. /), allowing a user to provide a relative path, i.e. .well-known/acme-challenge/..\..\asd becomes ..\..\asd. The extracted path is then suffixed with +http-01, joined with the cache directory, and opened. Since the controlled path is suffixed with +http-01 before openin",https://nvd.nist.gov/vuln/detail/CVE-2022-30636,C_candidate,Unrated,upstream-cvss,other,missing_input_validation,malformed_input,dependency_or_tooling,known dependency name in title/description,,
8dc5f046b9907f2a,geth,CVE-2024-45337,Misuse of ServerConfig.PublicKeyCallback may cause authorization bypass in golang.org/x/crypto,"Applications and libraries which misuse the ServerConfig.PublicKeyCallback callback may be susceptible to an authorization bypass. The documentation for ServerConfig.PublicKeyCallback says that ""A call to this function does not guarantee that the key offered is in fact used to authenticate."" Specifically, the SSH protocol allows clients to inquire about whether a public key is acceptable before proving control of the corresponding private key. PublicKeyCallback may be called with multiple keys,",https://nvd.nist.gov/vuln/detail/CVE-2024-45337,A_authoritative,High,upstream-cvss,crypto,missing_input_validation,malformed_input,dependency_or_tooling,known dependency name in title/description,,
93a34a4a3b58f64f,geth,CVE-2025-22869,golang.org/x/crypto Vulnerable to Denial of Service (DoS) via Slow or Incomplete Key Exchange,"SSH servers which implement file transfer protocols are vulnerable to a denial of service attack from clients which complete the key exchange slowly, or not at all, causing pending content to be read into memory, but never transmitted.",https://nvd.nist.gov/vuln/detail/CVE-2025-22869,A_authoritative,High,upstream-cvss,p2p,resource_exhaustion,malformed_input,dependency_or_tooling,known dependency name in title/description,,
f62e260bd5f1084d,geth,CVE-2025-47913,Potential denial of service in golang.org/x/crypto/ssh/agent,SSH clients receiving SSH_AGENT_SUCCESS when expecting a typed response will panic and cause early termination of the client process.,https://nvd.nist.gov/vuln/detail/CVE-2025-47913,B_corroborated,Unrated,upstream-cvss,other,unhandled_error_or_nil,malformed_input,dependency_or_tooling,known dependency name in title/description,,
121447f155640a8b,geth,CVE-2025-47914,golang.org/x/crypto/ssh/agent vulnerable to panic if message is malformed due to out of bounds read,"SSH Agent servers do not validate the size of messages when processing new identity requests, which may cause the program to panic if the message is malformed due to an out of bounds read.",https://nvd.nist.gov/vuln/detail/CVE-2025-47914,B_corroborated,Unrated,upstream-cvss,p2p,missing_bounds_check,malformed_input,dependency_or_tooling,known dependency name in title/description,,
1f039b02ffa221e9,geth,CVE-2025-58181,golang.org/x/crypto/ssh allows an attacker to cause unbounded memory consumption,"SSH servers parsing GSSAPI authentication requests do not validate the number of mechanisms specified in the request, allowing an attacker to cause unbounded memory consumption.",https://nvd.nist.gov/vuln/detail/CVE-2025-58181,C_candidate,Unrated,upstream-cvss,p2p,resource_exhaustion,malformed_input,dependency_or_tooling,known dependency name in title/description,,
45e1bbf04272c8d7,geth,CVE-2026-39827,Invoking memory leak when rejecting channels can lead to DoS in golang.org/x/crypto/ssh,"An authenticated SSH client that repeatedly opened channels which were rejected by the server caused unbounded memory growth, eventually crashing the server process and affecting all connected users. Rejected channels are now properly removed from the connection's internal state and released for garbage collection.",https://nvd.nist.gov/vuln/detail/CVE-2026-39827,B_corroborated,Unrated,upstream-cvss,p2p,resource_exhaustion,peer,dependency_or_tooling,known dependency name in title/description,,
91a0e713ce49694c,geth,CVE-2026-39829,Invoking pathological RSA/DSA parameters may cause DoS in golang.org/x/crypto/ssh,"The RSA and DSA public key parsers did not enforce size limits on key parameters. A crafted public key with an excessively large modulus or DSA parameter could cause several minutes of CPU consumption during signature verification. This could be triggered by unauthenticated clients during public key authentication. RSA moduli are now limited to 8192 bits, and DSA parameters are validated per FIPS 186-2.",https://nvd.nist.gov/vuln/detail/CVE-2026-39829,B_corroborated,Unrated,upstream-cvss,crypto,resource_exhaustion,malformed_input,dependency_or_tooling,known dependency name in title/description,,
80a4f9d175cd68a2,geth,CVE-2026-39830,Invoking client can cause server deadlock on unexpected responses in golang.org/x/crypto/ssh,"A malicious SSH peer could send unsolicited global request responses to fill an internal buffer, blocking the connection's read loop. The blocked goroutine could not be released by calling Close(), resulting in a resource leak per connection. Unsolicited global responses are now discarded.",https://nvd.nist.gov/vuln/detail/CVE-2026-39830,C_candidate,Unrated,upstream-cvss,p2p,resource_exhaustion,malicious_p2p_message,dependency_or_tooling,known dependency name in title/description,,
ba9cf3168de094a1,geth,CVE-2026-39831,Invoking bypass of FIDO/U2F security keys physical interaction in golang.org/x/crypto/ssh,"The Verify() method for FIDO/U2F security key types (sk-ecdsa-sha2-nistp256@openssh.com, sk-ssh-ed25519@openssh.com) did not check the User Presence flag. Signatures generated without physical touch were accepted, allowing unattended use of a hardware security key. To restore the previous behavior, return a ""no-touch-required"" extension in Permissions.Extensions from PublicKeyCallback.",https://nvd.nist.gov/vuln/detail/CVE-2026-39831,C_candidate,Unrated,upstream-cvss,crypto,missing_input_validation,malformed_input,dependency_or_tooling,known dependency name in title/description,,
8cc2c1fca6566b42,geth,CVE-2026-39834,Invoking infinite loop on large channel writes in golang.org/x/crypto/ssh,"When writing data larger than 4GB in a single Write call on an SSH channel, an integer overflow in the internal payload size calculation caused the write loop to spin indefinitely, sending empty packets without making progress. The size comparison now uses int64 to prevent truncation.",https://nvd.nist.gov/vuln/detail/CVE-2026-39834,B_corroborated,Unrated,upstream-cvss,p2p,integer_overflow_underflow,large_input,dependency_or_tooling,known dependency name in title/description,,
43bbeb47e038ff8c,geth,CVE-2026-39835,Invoking server panic during CheckHostKey/Authenticate in golang.org/x/crypto/ssh,SSH servers which use CertChecker as a public key callback without setting IsUserAuthority or IsHostAuthority could be caused to panic by a client presenting a certificate. CertChecker now returns an error instead of panicking when these callbacks are nil.,https://nvd.nist.gov/vuln/detail/CVE-2026-39835,C_candidate,Unrated,upstream-cvss,p2p,unhandled_error_or_nil,malicious_p2p_message,dependency_or_tooling,known dependency name in title/description,,
a0bf4f3c581fd213,geth,CVE-2026-42508,Invoking auth bypass via unenforced @revoked status in golang.org/x/crypto/ssh/knownhosts,"Previously, a revoked 'SignatureKey' belonging to a CA was not correctly checked for revocation. Now, both the 'key' and 'key.SignatureKey' are checked for @revoked.",https://nvd.nist.gov/vuln/detail/CVE-2026-42508,C_candidate,Unrated,upstream-cvss,crypto,missing_input_validation,malformed_input,dependency_or_tooling,known dependency name in title/description,,
52767e37dd25be62,geth,CVE-2026-46597,Invoking byte arithmetic causes underflow and panic in golang.org/x/crypto/ssh,An incorrectly placed cast from bytes to int allowed for server-side panic in the AES-GCM packet decoder for well-crafted inputs.,https://nvd.nist.gov/vuln/detail/CVE-2026-46597,C_candidate,Unrated,upstream-cvss,crypto,integer_overflow_underflow,malformed_input,dependency_or_tooling,known dependency name in title/description,,
3424eef8b55313ab,geth,CVE-2026-46598,Invoking pathological inputs can lead to client panic in golang.org/x/crypto/ssh/agent,"For certain crafted inputs, a 'ed25519.PrivateKey' was created by casting malformed wire bytes, leading to a panic when used.",https://nvd.nist.gov/vuln/detail/CVE-2026-46598,C_candidate,Unrated,upstream-cvss,crypto,missing_input_validation,malformed_input,dependency_or_tooling,known dependency name in title/description,,
grandine:beacon-api:PR#549,grandine,PR#549,Ignore RUSTSEC-2025-0137,"The RUSTSEC-2025-0137 comes from risc0-build crate. It is used only during build-time, we don't care about unsoundness issue.",https://github.com/grandinetech/grandine/pull/549,C_candidate,Unrated,upstream-cvss,build-ci,other,malformed_input,dependency_or_tooling,dependency action plus security/version signal,,
9497bc683371db42,grandine,RUSTSEC-2022-0084,libp2p DoS vulnerability from lack of resource management,"### Impact An attacker node can cause a victim node to allocate a large number of small memory chunks, which can ultimately lead to the victim’s process running out of memory and thus getting killed by its operating system. When executed continuously, this can lead to a denial of service attack, especially relevant on a larger scale when run against more than one node of a libp2p based network. ### Details In the original version of the attack, the malicious node would continuously open new s",https://rustsec.org/advisories/RUSTSEC-2022-0084.html,A_authoritative,High,upstream-cvss,p2p-interface,resource_exhaustion,peer,dependency_or_tooling,known dependency name in title/description,,
ceee9db26bd2d69d,lighthouse,COMMIT#2441a247abec,Bump `quinn-proto` to address rustsec vuln (#4767),## Issue Addressed NA ## Proposed Changes Bumps `quinn-proto` to address a QUIC-related vulnerability: https://rustsec.org/advisories/RUSTSEC-2023-0063 Fixes a `cargo audit` failure. ## Additional Info NA,https://github.com/sigp/lighthouse/commit/2441a247abec9a3b821af936f5fe0aee9b5533d2,C_candidate,Info,upstream-cvss,build-ci,other,malformed_input,dependency_or_tooling,dependency action plus security/version signal,,
b2fe35df329a3041,lighthouse,COMMIT#6b40b985375a,Cargo update for openssl vuln (#6901),"Run `cargo update` to address [RUSTSEC-2025-0004](https://rustsec.org/advisories/RUSTSEC-2025-0004), a vulnerability in `openssl`. I don't think we are affected, but this PR is required for us to pass `cargo audit` and unblock CI.",https://github.com/sigp/lighthouse/commit/6b40b985375ae97efc3f4049d7d981754ee4eb8b,C_candidate,Info,upstream-cvss,build-ci,other,malformed_input,dependency_or_tooling,known dependency name in title/description,,
27a80054839cd95e,lighthouse,COMMIT#a1befd89aaae,Update openssl for CVE-2022-0778 (#3095),## Issue Addressed Fix the `cargo-audit` failure for the recent openssl bug involving parsing of untrusted certificates (CVE-2022-0778). ## Additional Info Lighthouse loads remote certificates in the following cases: * When connecting to an eth1 node (`--eth1-endpoints`). * When connecting to a beacon node from the VC (`--beacon-nodes`). * When connecting to a beacon node for checkpoint sync (`--checkpoint-sync-url`). In all of these cases we are already placing a lot of trust in the server at t,https://github.com/sigp/lighthouse/commit/a1befd89aaae8bf45d99ddf9cfb4834175069dd4,A_authoritative,Info,upstream-cvss,build-ci,crypto_misuse,malformed_input,dependency_or_tooling,known dependency name in title/description,,
fabed8539406e569,lighthouse,COMMIT#aca49fc45eab,Security update for openssl (#2539),## Proposed Changes Appease `cargo audit` by updating `openssl-src` to avoid these two vulns: - https://rustsec.org/advisories/RUSTSEC-2021-0097 - https://rustsec.org/advisories/RUSTSEC-2021-0098,https://github.com/sigp/lighthouse/commit/aca49fc45eabb698a4a791adbe678d2d8e23b52d,C_candidate,Info,upstream-cvss,build-ci,other,malformed_input,dependency_or_tooling,known dependency name in title/description,,
lighthouse:sigp-lighthouse:ISSUE#2086,lighthouse,ISSUE#2086,Resolve RUSTSEC-2020-0091,"## Description One of our dependencies (`arc-swap` via `slog-scope`) recently had a memory unsafety vulnerability discovered, `RUSTSEC-2020-0091`: https://github.com/RustSec/advisory-db/blob/master/crates/arc-swap/RUSTSEC-2020-0091.md Determining whether this is reachable from Lighthouse is an open question. ## Version v1.0.4 ## Steps to resolve I suspect a `cargo update` will sort us out, as `slog-scope` depends on `arc-swap ^0.4`, so it should just update `arc-swap 0.4.7 -> 0.4.8`. The main qu",https://github.com/sigp/lighthouse/issues/2086,B_corroborated,Unrated,upstream-cvss,other,race_condition,internal_only,dependency_or_tooling,dependency action plus security/version signal,,
lighthouse:networking:PR#5514,lighthouse,PR#5514,Bump `h2` for RUSTSEC-2024-0332,"## Issue Addressed Fix a degradation of service vulnerability in `h2`: https://rustsec.org/advisories/RUSTSEC-2024-0332 Lighthouse's HTTP API is vulnerable, so users running Lighthouse v5.1.3 or older should be aware that internet-exposed services should be shielded from CONTINUATION spam by a reverse-proxy like Caddy, nginx. We expect that most users running Lighthouse in production are not allowing unfettered access to Lighthouse's HTTP API, so this patch is not considered urgent.",https://github.com/sigp/lighthouse/pull/5514,C_candidate,Unrated,upstream-cvss,build-ci,other,malformed_input,dependency_or_tooling,dependency action plus security/version signal,,
lighthouse:networking:PR#6901,lighthouse,PR#6901,Cargo update for openssl vuln,"## Issue Addressed Run `cargo update` to address [RUSTSEC-2025-0004](https://rustsec.org/advisories/RUSTSEC-2025-0004), a vulnerability in `openssl`. I don't think we are affected, but this PR is required for us to pass `cargo audit` and unblock CI. ## Additional Info The `rand 0.9` update being brought in is a bit sneaky on postgres' part. I suspect we'll want to update our crates to `rand 0.9` shortly.",https://github.com/sigp/lighthouse/pull/6901,C_candidate,Unrated,upstream-cvss,build-ci,other,malformed_input,dependency_or_tooling,known dependency name in title/description,,
lighthouse:networking:PR#8617,lighthouse,PR#8617,update ruint dependency,"## Issue Addressed I was resolving CI issues for my gloas block production [PR ](https://github.com/sigp/lighthouse/pull/8313), and noticed the `make audit-CI` [check](https://github.com/sigp/lighthouse/actions/runs/20588442102/job/59129268003) was failing due to: ``` Crate: ruint Version: 1.17.0 Title: Unsoundness of safe `reciprocal_mg10` Date: 2025-12-22 ID: RUSTSEC-2025-0137 URL: https://rustsec.org/advisories/RUSTSEC-2025-0137 Solution: Upgrade to >=1.17.1 ``` ## Proposed Changes Using the ",https://github.com/sigp/lighthouse/pull/8617,C_candidate,Unrated,upstream-cvss,build-ci,other,malformed_input,dependency_or_tooling,dependency action plus security/version signal,,
lighthouse:networking:PR#8743,lighthouse,PR#8743,Bump bytes to 1.11.1 to fix RUSTSEC-2026-0007,## Description Fixes integer overflow vulnerability in `BytesMut::reserve` (RUSTSEC-2026-0007) by bumping `bytes` from 1.11.0 to 1.11.1. ## Additional Info Advisory: https://github.com/advisories/GHSA-434x-w66g-qw3r,https://github.com/sigp/lighthouse/pull/8743,A_authoritative,Unrated,upstream-cvss,build-ci,integer_overflow_underflow,malformed_input,dependency_or_tooling,dependency action plus security/version signal,,
ce53375ee1a6c3d4,lighthouse,PR#9277,Fix execution integration test CI failure,"[cross-client: nethermind] Initially thought of updating the version but it looks a bit more involved with newer versions, so I ended up using the suppressing the warning. The failure: https://github.com/sigp/lighthouse/actions/runs/25534071794/job/74946127363?pr=8904 is about a vulnerability in Nethermind's dependency: https://github.com/advisories/GHSA-pggp-6c3x-2xmx so it should be ok to suppress the warning for now? Using Claude to help to come up with the solution",https://github.com/sigp/lighthouse/pull/9277,A_authoritative,Medium,bounty-graded,other,other,internal_only,dependency_or_tooling,documentation/CI/test tooling signal,,
73349ded3d9a5d75,lighthouse,RELEASE#v8.1.3#e8d59c3b,`rust-yamux` (v8.1.1): https://github.com/libp2p/rust-yamux/security/advisories/GHSA-4w32-2493-32g7,"[v8.1.3] We can now reveal the vulnerabilities that were patched in Lighthouse v8.1.1, v8.1.2 and v8.1.3: - `rust-yamux` (v8.1.1): https://github.com/libp2p/rust-yamux/security/advisories/GHSA-4w32-2493-32g7 - `rust-yamux` (v8.1.2): https://github.com/libp2p/rust-yamux/security/advisories/GHSA-vxx9-2994-q338 - `rust-libp2p` (v8.1.2): https://github.com/libp2p/rust-libp2p/security/advisories/GHSA-gc42-3jg7-rxr2 - `quinn-proto` (v8.1.2): https://github.com/quinn-rs/quinn/security/advisories/GHSA-6",https://github.com/sigp/lighthouse/releases/tag/v8.1.3,A_authoritative,Info,upstream-cvss,p2p-interface,resource_exhaustion,malicious_p2p_message,dependency_or_tooling,known dependency name in title/description,,
11641305ff48c094,lighthouse,RUSTSEC-2022-0084,libp2p DoS vulnerability from lack of resource management,"### Impact An attacker node can cause a victim node to allocate a large number of small memory chunks, which can ultimately lead to the victim’s process running out of memory and thus getting killed by its operating system. When executed continuously, this can lead to a denial of service attack, especially relevant on a larger scale when run against more than one node of a libp2p based network. ### Details In the original version of the attack, the malicious node would continuously open new s",https://rustsec.org/advisories/RUSTSEC-2022-0084.html,A_authoritative,High,upstream-cvss,p2p-interface,resource_exhaustion,peer,dependency_or_tooling,known dependency name in title/description,,
2cedff1345f12596,lodestar,COMMIT#2b1dac30dd40,chore: upgrade fastify to 5.7.4 (#8842),"## Description Upgrade fastify to 5.7.3 to address [CVE-2026-25224](https://github.com/fastify/fastify/security/advisories/GHSA-mrq3-vjjr-p77c) (DoS via Unbounded Memory Allocation in sendWebStream). ### Security Analysis **Lodestar is NOT affected by this vulnerability** because: 1. **SSE endpoint** (`/eth/v1/events`): Uses `res.raw.write()` directly on the Node.js HTTP response object, not Web Streams 2. **All other endpoints**: Send JSON payloads via `reply.send()`, not `ReadableStream` or `R",https://github.com/ChainSafe/lodestar/commit/2b1dac30dd4018d81b8d2d60975189242313cf2a,A_authoritative,Info,upstream-cvss,light-client,resource_exhaustion,large_input,dependency_or_tooling,known dependency name in title/description,,
48e0700ee23d59c7,lodestar,COMMIT#86ab878709d5,chore(deps): bump undici from 5.28.4 to 5.28.5 (#7384),"Bumps [undici](https://github.com/nodejs/undici) from 5.28.4 to 5.28.5. <details> <summary>Release notes</summary> <p><em>Sourced from <a href=""https://github.com/nodejs/undici/releases"">undici's releases</a>.</em></p> <blockquote> <h2>v5.28.5</h2> <h1>⚠️ Security Release ⚠️</h1> <p>Fixes CVE CVE-2025-22150 <a href=""https://github.com/nodejs/undici/security/advisories/GHSA-c76h-2ccp-4975"">https://github.com/nodejs/undici/security/advisories/GHSA-c76h-2ccp-4975</a> (embargoed until 22-01-2025).</",https://github.com/ChainSafe/lodestar/commit/86ab878709d57db7d0fe659c059c758acaaaf9c8,A_authoritative,Info,upstream-cvss,build-ci,other,malformed_input,dependency_or_tooling,known dependency name in title/description,,
lodestar:scope-networking:PR#3047,lodestar,PR#3047,Bump glob-parent from 5.1.1 to 5.1.2,"Bumps [glob-parent](https://github.com/gulpjs/glob-parent) from 5.1.1 to 5.1.2. <details> <summary>Release notes</summary> <p><em>Sourced from <a href=""https://github.com/gulpjs/glob-parent/releases"">glob-parent's releases</a>.</em></p> <blockquote> <h2>v5.1.2</h2> <h3>Bug Fixes</h3> <ul> <li>eliminate ReDoS (<a href=""https://github-redirect.dependabot.com/gulpjs/glob-parent/issues/36"">#36</a>) (<a href=""https://github.com/gulpjs/glob-parent/commit/f9231168b0041fea3f8f954b3cceb56269fc6366"">f9231",https://github.com/ChainSafe/lodestar/pull/3047,A_authoritative,Unrated,upstream-cvss,p2p-interface,resource_exhaustion,malformed_input,dependency_or_tooling,dependency action plus security/version signal,,
lodestar:scope-networking:PR#3352,lodestar,PR#3352,Bump keypair from 1.0.3 to 1.0.4,"Bumps [keypair](https://github.com/juliangruber/keypair) from 1.0.3 to 1.0.4. <details> <summary>Release notes</summary> <p><em>Sourced from <a href=""https://github.com/juliangruber/keypair/releases"">keypair's releases</a>.</em></p> <blockquote> <h2>v1.0.4</h2> <ul> <li>Merge pull request from GHSA-3f99-hvg4-qjwj 9596418</li> </ul> <p><a href=""https://github.com/juliangruber/keypair/compare/v1.0.3...v1.0.4"">https://github.com/juliangruber/keypair/compare/v1.0.3...v1.0.4</a></p> </blockquote> </d",https://github.com/ChainSafe/lodestar/pull/3352,A_authoritative,Unrated,upstream-cvss,p2p-interface,other,malformed_input,dependency_or_tooling,dependency action plus security/version signal,,
lodestar:scope-networking:PR#4065,lodestar,PR#4065,Bump eventsource from 1.1.0 to 2.0.2,"Bumps [eventsource](https://github.com/EventSource/eventsource) from 1.1.0 to 2.0.2. <details> <summary>Changelog</summary> <p><em>Sourced from <a href=""https://github.com/EventSource/eventsource/blob/master/HISTORY.md"">eventsource's changelog</a>.</em></p> <blockquote> <h1><a href=""https://github.com/EventSource/eventsource/compare/v2.0.1...v2.0.2"">2.0.2</a></h1> <ul> <li>Do not include authorization and cookie headers on redirect to different origin (<a href=""https://github-redirect.dependabot",https://github.com/ChainSafe/lodestar/pull/4065,A_authoritative,Unrated,upstream-cvss,p2p-interface,other,malformed_input,dependency_or_tooling,dependency action plus security/version signal,,
lodestar:scope-networking:PR#4249,lodestar,PR#4249,Bump moment from 2.29.1 to 2.29.4,"Bumps [moment](https://github.com/moment/moment) from 2.29.1 to 2.29.4. <details> <summary>Changelog</summary> <p><em>Sourced from <a href=""https://github.com/moment/moment/blob/develop/CHANGELOG.md"">moment's changelog</a>.</em></p> <blockquote> <h3>2.29.4</h3> <ul> <li>Release Jul 6, 2022 <ul> <li><a href=""https://github-redirect.dependabot.com/moment/moment/pull/6015"">#6015</a> [bugfix] Fix ReDoS in preprocessRFC2822 regex</li> </ul> </li> </ul> <h3>2.29.3 <a href=""https://gist.github.com/iche",https://github.com/ChainSafe/lodestar/pull/4249,A_authoritative,Unrated,upstream-cvss,p2p-interface,resource_exhaustion,malformed_input,dependency_or_tooling,dependency action plus security/version signal,,
lodestar:scope-networking:PR#4793,lodestar,PR#4793,Bump fastify from 3.15.1 to 3.29.4,"Bumps [fastify](https://github.com/fastify/fastify) from 3.15.1 to 3.29.4. <details> <summary>Release notes</summary> <p><em>Sourced from <a href=""https://github.com/fastify/fastify/releases"">fastify's releases</a>.</em></p> <blockquote> <h2>v3.29.4</h2> <h2>⚠️ Security Release ⚠️</h2> <ul> <li>Fix for <a href=""https://github.com/fastify/fastify/security/advisories/GHSA-3fjj-p79j-c9hh"">&quot;Incorrect Content-Type parsing can lead to CSRF attack&quot;</a> and CVE-2022-41919</li> </ul> <p><strong",https://github.com/ChainSafe/lodestar/pull/4793,A_authoritative,Unrated,upstream-cvss,p2p-interface,other,peer,dependency_or_tooling,known dependency name in title/description,,
lodestar:chainsafe-lodestar:PR#5166,lodestar,PR#5166,[Snyk] Security upgrade grafana/grafana from 8.5.16 to 8.5.20,"<p>This PR was automatically created by Snyk using the credentials of a real user.</p><br />Keeping your Docker base image up-to-date means you’ll benefit from security fixes in the latest version of your chosen image. #### Changes included in this PR - docker/grafana/Dockerfile We recommend upgrading to `grafana/grafana:8.5.20-ubuntu`, as this image has only 24 known vulnerabilities. To do this, merge this pull request, then verify your application still works as expected. Some of the most impo",https://github.com/ChainSafe/lodestar/pull/5166,A_authoritative,Unrated,upstream-cvss,build-ci,missing_input_validation,malformed_input,dependency_or_tooling,known dependency name in title/description,,
lodestar:scope-networking:PR#5983,lodestar,PR#5983,chore(deps-dev): bump electron from 21.4.4 to 22.3.24,"Bumps [electron](https://github.com/electron/electron) from 21.4.4 to 22.3.24. <details> <summary>Release notes</summary> <p><em>Sourced from <a href=""https://github.com/electron/electron/releases"">electron's releases</a>.</em></p> <blockquote> <h2>electron v22.3.24</h2> <h1>Release Notes for v22.3.24</h1> <h2>Other Changes</h2> <ul> <li>Security: backported fix for CVE-2023-4572. <a href=""https://redirect.github.com/electron/electron/pull/39689"">#39689</a></li> <li>Security: backported fix for ",https://github.com/ChainSafe/lodestar/pull/5983,A_authoritative,Unrated,upstream-cvss,p2p-interface,other,malformed_input,dependency_or_tooling,known dependency name in title/description,,
lodestar:scope-networking:PR#6006,lodestar,PR#6006,chore(deps): bump get-func-name from 2.0.0 to 2.0.2,"Bumps [get-func-name](https://github.com/chaijs/get-func-name) from 2.0.0 to 2.0.2. <details> <summary>Release notes</summary> <p><em>Sourced from <a href=""https://github.com/chaijs/get-func-name/releases"">get-func-name's releases</a>.</em></p> <blockquote> <h2>v2.0.2</h2> <h2>What's Changed</h2> <p>Revert previous changes that shipped this as an ES module.</p> <p><strong>Full Changelog</strong>: <a href=""https://github.com/chaijs/get-func-name/commits/v2.0.2"">https://github.com/chaijs/get-func-",https://github.com/ChainSafe/lodestar/pull/6006,A_authoritative,Unrated,upstream-cvss,p2p-interface,other,malformed_input,dependency_or_tooling,dependency action plus security/version signal,,
